"","id","host_id","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","is_location_exact","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews","number_of_reviews_ltm","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","Pre_20_reviews","Post_20_reviews","ForRent"
"117",60611,292204,2010-11-19,NA,71,"f",3,3,"t","Manhattan",40.79163,-73.94573,"t","Entire home/apt",2,1,1,1,NA,100,125,28,187,4,97,10,10,10,10,9,10,"strict_14_with_grace_period",1.68,0,0,"t"
"118",60666,256161,2010-10-07,100,100,"f",5,5,"t","Manhattan",40.8118,-73.94434,"t","Private room",3,1,1,2,NA,110,40,1,215,27,94,10,10,9,9,9,9,"moderate",1.87,4,0,"t"
"119",60673,249372,2010-09-30,NA,67,"f",1,1,"f","Manhattan",40.81583,-73.94707,"t","Private room",2,1,1,1,NA,175,70,2,3,2,100,9,9,10,10,9,9,"strict_14_with_grace_period",0.15,0,0,"t"
"120",61224,291112,2010-11-18,NA,0,"f",2,2,"t","Manhattan",40.74358,-74.00027,"t","Entire home/apt",4,1,2,2,NA,900,100,2,35,0,92,9,9,9,10,10,9,"moderate",0.3,0,0,"t"
"121",61509,23619,2009-06-28,NA,0,"f",1,1,"f","Manhattan",40.75749,-73.96897,"t","Entire home/apt",3,1,1,1,NA,110,NA,200,92,0,85,9,8,9,9,10,9,"moderate",0.81,0,0,"t"
"122",62468,304081,2010-11-29,NA,0,"f",1,1,"f","Manhattan",40.79323,-73.97267,"f","Entire home/apt",2,1,1,1,NA,170,50,5,30,0,96,9,9,10,10,10,9,"moderate",0.27,0,0,"t"
"123",62891,306545,2010-12-01,67,83,"f",0,0,"t","Manhattan",40.72477,-73.98161,"t","Entire home/apt",3,1,0,2,NA,175,NA,3,197,12,85,9,8,8,7,10,8,"strict_14_with_grace_period",1.71,0,0,"t"
"124",62903,306605,2010-12-01,100,55,"t",2,2,"t","Manhattan",40.74238,-73.99567,"t","Entire home/apt",2,1,1,1,NA,205,125,15,68,7,98,10,10,10,10,10,10,"moderate",0.68,0,0,"t"
"125",63546,308652,2010-12-03,50,32,"f",1,1,"f","Brooklyn",40.64106,-73.97426,"t","Private room",2,1,1,1,NA,39,20,1,46,1,88,9,8,9,9,9,9,"strict_14_with_grace_period",0.42,0,0,"t"
"126",63610,310670,2010-12-05,100,95,"t",18,18,"t","Bronx",40.881,-73.83511,"t","Entire home/apt",2,1,1,1,NA,110,55,2,43,6,98,10,10,10,10,9,9,"moderate",0.49,1,0,"t"
"127",63693,306545,2010-12-01,67,83,"f",0,0,"t","Manhattan",40.72185,-73.98246,"t","Entire home/apt",4,2,2,2,NA,390,NA,5,153,11,87,9,8,9,9,10,9,"strict_14_with_grace_period",1.33,1,0,"t"
"128",63913,312288,2010-12-07,100,100,"f",1,1,"t","Manhattan",40.86648,-73.9263,"t","Private room",2,1,1,2,176,75,80,7,1,1,100,10,10,10,10,8,10,"strict_14_with_grace_period",0.09,0,0,"t"
"129",64000,312722,2010-12-07,100,87,"f",6,6,"f","Brooklyn",40.7069,-73.95467,"t","Private room",1,1,1,3,NA,60,NA,29,14,0,98,10,9,10,10,9,9,"strict_14_with_grace_period",0.12,0,0,"t"
"130",64107,313317,2010-12-08,NA,100,"t",1,1,"t","Brooklyn",40.6778,-73.94339,"t","Private room",2,1,1,0,NA,100,55,3,308,31,96,10,10,10,10,10,10,"strict_14_with_grace_period",2.68,1,0,"t"
"131",64277,311286,2010-12-06,100,58,"f",5,5,"f","Brooklyn",40.68317,-73.94701,"t","Private room",2,1,1,1,NA,70,40,4,19,1,90,9,8,9,10,7,8,"strict_14_with_grace_period",0.2,1,0,"t"
"132",64314,314256,2010-12-09,NA,100,"f",1,1,"f","Brooklyn",40.6761,-73.9529,"t","Private room",2,1,1,1,NA,75,75,6,112,7,98,10,10,10,10,10,10,"moderate",0.98,2,0,"t"
"133",64365,314582,2010-12-09,NA,94,"f",2,2,"t","Brooklyn",40.67586,-73.95155,"t","Private room",3,1,1,1,NA,60,NA,2,244,19,96,10,10,9,9,10,9,"strict_14_with_grace_period",2.19,0,0,"t"
"134",64837,46978,2009-10-19,100,69,"f",2,2,"t","Manhattan",40.72321,-73.98157,"t","Private room",2,1,1,1,NA,68,30,1,215,15,91,10,9,10,10,10,9,"strict_14_with_grace_period",1.87,2,0,"t"
"135",65200,318729,2010-12-14,100,75,"f",1,1,"t","Brooklyn",40.68027,-73.94433,"t","Private room",1,1,1,1,NA,36,NA,30,80,8,88,8,9,10,10,8,9,"strict_14_with_grace_period",0.86,3,0,"t"
"136",65562,320450,2010-12-16,100,17,"f",1,1,"f","Manhattan",40.72837,-73.9827,"t","Entire home/apt",3,1,2,2,NA,129,0,7,5,0,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.11,0,0,"t"
"137",65660,320538,2010-12-16,NA,93,"f",1,1,"t","Brooklyn",40.70863,-73.94641,"t","Entire home/apt",3,1,1,1,NA,95,90,4,157,28,90,9,9,9,9,10,9,"strict_14_with_grace_period",1.37,6,0,"t"
"138",65813,321756,2010-12-18,NA,0,"f",1,1,"f","Manhattan",40.82888,-73.94307,"t","Private room",1,1,1,1,NA,75,NA,3,20,0,98,10,10,10,10,10,10,"moderate",0.23,0,0,"t"
"139",66251,324460,2010-12-21,100,93,"t",2,2,"t","Manhattan",40.72681,-73.98534,"t","Entire home/apt",2,1,0,1,750,212,75,4,90,25,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.44,6,0,"t"
"140",67397,332189,2011-01-01,100,96,"t",1,1,"t","Manhattan",40.80332,-73.95741,"t","Private room",2,1,1,1,NA,122,0,15,112,20,96,10,10,10,10,10,10,"flexible",1.01,0,0,"t"
"141",68099,323517,2010-12-20,100,86,"f",5,5,"f","Manhattan",40.80082,-73.9652,"t","Private room",1,1,1,1,NA,109,NA,1,112,10,84,8,8,8,9,9,8,"flexible",1.02,0,0,"t"
"142",68305,338454,2011-01-07,NA,67,"f",0,0,"f","Manhattan",40.83035,-73.94933,"t","Private room",1,1,1,2,NA,85,100,15,66,2,91,9,8,10,10,9,9,"moderate",0.63,0,0,"t"
"143",68900,343250,2011-01-11,NA,33,"f",1,1,"t","Brooklyn",40.73119,-73.95578,"t","Private room",2,1,1,1,NA,125,100,3,7,1,97,10,9,10,10,10,10,"strict_14_with_grace_period",0.1,0,0,"t"
"144",68974,281229,2010-11-08,100,92,"t",2,2,"t","Manhattan",40.71943,-73.99627,"t","Entire home/apt",6,1,3,3,1500,575,150,1,215,26,97,10,10,10,10,10,9,"strict_14_with_grace_period",1.9,3,0,"t"
"145",70128,354330,2011-01-19,NA,20,"f",1,1,"t","Manhattan",40.73198,-73.98881,"t","Private room",1,1,1,1,NA,65,50,45,53,1,97,9,9,10,10,10,10,"moderate",0.56,0,0,"t"
"146",70279,61531,2009-12-09,100,33,"f",3,3,"t","Brooklyn",40.67714,-74.0113,"t","Entire home/apt",8,2,2,3,NA,155,77,4,64,0,83,8,8,9,9,9,8,"strict_14_with_grace_period",0.57,0,0,"t"
"147",70609,72062,2010-01-20,100,84,"f",4,4,"f","Manhattan",40.72542,-73.97986,"t","Entire home/apt",7,2,3,6,NA,500,100,2,54,7,94,10,9,10,10,9,9,"strict_14_with_grace_period",0.48,0,0,"t"
"148",71010,361855,2011-01-25,100,100,"t",2,2,"t","Manhattan",40.83403,-73.93951,"t","Entire home/apt",5,1,2,4,NA,265,75,4,35,3,99,10,10,10,10,10,10,"strict_14_with_grace_period",0.41,1,0,"t"
"149",71812,369015,2011-01-30,100,92,"t",2,2,"f","Bronx",40.87207,-73.90193,"t","Entire home/apt",2,1,1,1,NA,98,120,25,7,3,94,10,10,10,10,10,10,"moderate",0.31,1,0,"t"
"150",74073,211877,2010-08-24,100,94,"t",2,2,"t","Brooklyn",40.71113,-73.96054,"t","Entire home/apt",4,1,1,1,600,195,60,30,89,33,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.82,5,0,"t"
"151",74240,389924,2011-02-13,50,15,"f",0,0,"t","Brooklyn",40.71903,-73.9597,"f","Entire home/apt",2,1,1,1,NA,169,149,1,70,2,93,9,9,10,10,10,9,"moderate",0.62,0,0,"t"
"152",77936,134355,2010-05-28,100,86,"f",2,2,"f","Manhattan",40.76248,-73.9913,"t","Private room",2,1,1,1,NA,150,100,3,46,12,95,10,9,10,10,10,9,"moderate",0.41,0,0,"t"
"153",80493,434987,2011-03-10,100,94,"f",1,1,"t","Manhattan",40.72329,-73.98486,"t","Private room",2,1.5,1,2,NA,65,25,2,202,22,87,9,8,10,10,10,9,"moderate",1.8,6,0,"t"
"154",82550,448312,2011-03-17,NA,78,"t",2,2,"t","Brooklyn",40.69441,-73.99771,"t","Entire home/apt",4,1,2,2,NA,200,100,5,93,14,96,10,9,10,10,10,9,"moderate",0.88,2,0,"t"
"155",82638,449787,2011-03-18,NA,81,"f",1,1,"f","Manhattan",40.72399,-73.98374,"t","Entire home/apt",2,1,1,1,NA,169,25,3,263,23,96,10,9,10,10,10,9,"strict_14_with_grace_period",2.37,3,0,"t"
"156",82928,451545,2011-03-19,100,97,"t",1,1,"f","Brooklyn",40.6824,-73.94615,"t","Entire home/apt",5,1,2,3,NA,185,NA,3,71,28,98,10,10,10,10,10,10,"moderate",1.31,1,0,"t"
"157",83243,453519,2011-03-20,100,63,"f",0,0,"t","Brooklyn",40.68949,-73.91708,"t","Entire home/apt",2,1,1,0,NA,65,100,2,250,23,89,9,9,10,10,9,9,"moderate",2.24,3,0,"t"
"158",83391,454497,2011-03-21,NA,NA,"f",0,0,"t","Manhattan",40.72118,-74.01191,"t","Entire home/apt",2,1,0,1,565,240,NA,1,9,0,96,10,10,10,10,10,9,"flexible",0.11,0,0,"t"
"159",83847,410094,2011-02-25,100,96,"t",1,1,"t","Manhattan",40.72451,-73.98094,"t","Entire home/apt",2,1,1,1,NA,143,100,2,44,11,98,10,10,10,10,10,9,"flexible",0.4,5,0,"t"
"160",86215,327900,2010-12-27,100,81,"t",2,2,"t","Manhattan",40.71965,-73.98766,"t","Entire home/apt",6,1,2,3,NA,199,75,2,166,16,95,10,10,10,10,10,10,"strict_14_with_grace_period",1.49,1,0,"t"
"161",87279,478136,2011-04-01,NA,100,"t",1,1,"t","Manhattan",40.80783,-73.93878,"t","Private room",1,1,1,1,NA,69,0,1,136,18,94,10,10,10,10,10,10,"moderate",1.23,6,0,"t"
"162",89621,209460,2010-08-22,100,100,"f",3,3,"t","Brooklyn",40.68048,-73.94911,"t","Entire home/apt",3,1,1,3,NA,90,0,3,238,23,89,9,9,9,9,9,9,"strict_14_with_grace_period",2.21,2,0,"t"
"163",94035,35375,2009-09-01,NA,73,"t",2,2,"t","Queens",40.75961,-73.91117,"t","Private room",2,1,1,1,NA,80,35,1,51,11,98,10,10,10,10,10,10,"moderate",1.11,1,0,"t"
"164",95747,509341,2011-04-14,NA,NA,"f",1,1,"t","Brooklyn",40.71055,-73.95098,"t","Entire home/apt",2,1,1,1,NA,140,NA,7,13,0,100,10,9,10,10,10,10,"strict_14_with_grace_period",0.12,0,0,"t"
"165",96471,116599,2010-05-01,NA,72,"t",3,3,"t","Brooklyn",40.68513,-73.96648,"t","Private room",5,1.5,1,3,NA,165,100,4,13,2,100,10,10,10,10,10,9,"strict_14_with_grace_period",0.12,0,0,"t"
"166",98663,520279,2011-04-19,NA,0,"f",1,1,"f","Manhattan",40.74893,-73.99544,"t","Entire home/apt",2,1,1,1,NA,130,NA,30,19,0,96,10,9,10,10,9,10,"moderate",0.17,0,0,"t"
"167",99662,524730,2011-04-20,100,0,"f",2,2,"t","Manhattan",40.71841,-73.99019,"t","Entire home/apt",2,1,1,1,NA,135,70,6,28,0,86,9,8,9,10,9,9,"strict_14_with_grace_period",0.25,0,0,"t"
"168",100002,523218,2011-04-20,NA,100,"f",1,1,"f","Manhattan",40.85295,-73.93361,"t","Private room",2,1,1,1,NA,67,50,2,151,17,94,10,9,10,10,9,10,"strict_14_with_grace_period",1.37,1,0,"t"
"169",100184,526653,2011-04-21,NA,82,"f",1,1,"f","Queens",40.72413,-73.76133,"t","Private room",2,NA,1,2,NA,50,NA,1,47,5,94,10,10,10,10,9,9,"flexible",0.44,1,0,"t"
"170",100186,526805,2011-04-21,NA,63,"t",1,1,"t","Brooklyn",40.66918,-73.99187,"t","Entire home/apt",3,1,1,2,NA,130,150,7,102,6,99,10,10,10,10,10,10,"strict_14_with_grace_period",0.93,1,0,"t"
"171",103161,465278,2011-03-26,NA,52,"f",1,1,"f","Brooklyn",40.71577,-73.96053,"t","Entire home/apt",2,1,1,2,NA,95,95,4,133,10,96,10,10,10,10,10,9,"strict_14_with_grace_period",1.63,1,0,"t"
"172",105790,548817,2011-05-01,NA,67,"f",2,2,"f","Manhattan",40.82123,-73.95424,"t","Private room",2,1,1,0,NA,59,0,4,590,97,98,9,9,10,10,9,10,"strict_14_with_grace_period",11.24,24,0,"t"
"173",106647,552679,2011-05-02,NA,69,"t",1,1,"t","Brooklyn",40.68505,-73.95684,"t","Entire home/apt",4,1,2,2,NA,125,100,2,97,12,97,10,9,10,10,10,10,"strict_14_with_grace_period",0.88,3,0,"t"
"174",107895,3088389,2012-07-29,90,77,"f",3,3,"t","Manhattan",40.77944,-73.98567,"t","Entire home/apt",2,1,0,0,NA,120,95,60,59,11,92,9,9,9,9,10,9,"strict_14_with_grace_period",0.6,3,0,"t"
"175",110739,568568,2011-05-08,80,74,"f",6,6,"t","Manhattan",40.74503,-73.98876,"t","Entire home/apt",2,1,0,2,NA,120,49,30,58,5,98,10,10,10,10,10,10,"strict_14_with_grace_period",0.55,0,0,"t"
"176",112359,571952,2011-05-09,NA,25,"f",1,1,"t","Manhattan",40.78491,-73.9508,"t","Entire home/apt",5,1,1,2,NA,225,100,2,58,2,93,10,9,10,10,10,9,"strict_14_with_grace_period",0.53,0,0,"t"
"177",112435,181376,2010-07-26,100,97,"t",2,2,"f","Brooklyn",40.69088,-73.97307,"t","Private room",2,1,1,1,NA,95,40,2,177,14,92,10,10,10,10,10,10,"strict_14_with_grace_period",1.62,2,0,"t"
"178",113265,314582,2010-12-09,NA,94,"f",2,2,"t","Brooklyn",40.67555,-73.95057,"t","Private room",2,1,1,1,NA,55,NA,2,270,25,95,10,10,10,9,10,10,"strict_14_with_grace_period",2.47,3,0,"t"
"179",113945,275582,2010-10-31,NA,75,"f",1,1,"t","Manhattan",40.75835,-73.99193,"t","Private room",1,1,1,1,NA,95,50,4,120,4,96,10,10,10,10,10,10,"strict_14_with_grace_period",1.09,0,0,"t"
"180",115535,567187,2011-05-08,0,63,"f",1,1,"t","Manhattan",40.82399,-73.95328,"t","Private room",1,1,1,1,NA,65,NA,14,37,2,96,10,9,10,10,9,10,"moderate",0.34,0,0,"t"
"181",115748,585166,2011-05-13,NA,54,"f",1,1,"t","Queens",40.76434,-73.92132,"t","Entire home/apt",2,1,1,1,NA,110,80,4,32,3,91,9,9,10,10,10,9,"moderate",0.3,1,0,"t"
"182",116940,209460,2010-08-22,100,100,"f",3,3,"t","Brooklyn",40.67705,-73.94925,"t","Entire home/apt",2,1,1,1,NA,80,0,3,249,25,92,9,10,10,9,9,9,"strict_14_with_grace_period",2.26,3,0,"t"
"183",125053,622460,2011-05-24,100,100,"t",2,2,"t","Manhattan",40.7256,-73.99215,"t","Entire home/apt",3,1,2,2,NA,395,120,2,83,14,99,10,10,10,10,10,9,"strict_14_with_grace_period",0.78,2,0,"t"
"184",125594,308652,2010-12-03,50,32,"f",1,1,"f","Brooklyn",40.64302,-73.97255,"t","Private room",2,NA,1,1,NA,39,20,1,85,3,91,9,9,10,10,9,9,"strict_14_with_grace_period",0.86,0,0,"t"
"185",137121,669695,2011-06-06,0,0,"f",0,0,"t","Brooklyn",40.71275,-73.94809,"t","Entire home/apt",3,1,1,1,NA,100,NA,2,104,0,93,10,9,10,10,10,10,"moderate",0.95,0,0,"t"
"186",137671,673090,2011-06-07,NA,71,"f",0,0,"f","Manhattan",40.74459,-73.98147,"t","Entire home/apt",4,1,1,2,450,180,80,4,29,6,89,10,9,9,9,10,9,"strict_14_with_grace_period",0.37,2,0,"t"
"187",140133,622866,2011-05-24,100,97,"t",1,1,"t","Brooklyn",40.71363,-73.96019,"t","Entire home/apt",4,1,0,3,NA,249,NA,3,171,23,98,10,10,10,10,10,10,"strict_14_with_grace_period",1.59,0,0,"t"
"188",140973,686147,2011-06-10,NA,93,"t",1,1,"t","Manhattan",40.72274,-73.97581,"t","Entire home/apt",4,0.5,2,3,NA,225,100,2,78,9,94,10,10,10,10,9,9,"strict_14_with_grace_period",0.72,1,0,"t"
"189",141335,687361,2011-06-10,NA,15,"f",0,0,"t","Brooklyn",40.67535,-73.97654,"t","Entire home/apt",5,2,3,4,NA,900,225,1,35,0,87,9,9,9,9,10,8,"strict_14_with_grace_period",0.36,0,0,"t"
"190",144087,616825,2011-05-23,100,96,"t",4,4,"t","Manhattan",40.80473,-73.9532,"t","Entire home/apt",5,1,2,3,NA,259,100,8,20,3,97,10,9,10,10,9,9,"strict_14_with_grace_period",0.18,0,0,"t"
"191",148259,716064,2011-06-18,0,25,"f",2,2,"f","Brooklyn",40.71541,-73.94144,"t","Entire home/apt",6,1,3,3,NA,451,120,1,78,6,97,10,9,10,10,10,10,"strict_14_with_grace_period",0.82,0,0,"t"
"192",150804,726333,2011-06-21,NA,73,"t",1,1,"t","Manhattan",40.72008,-73.98404,"t","Entire home/apt",4,1,3,3,NA,250,100,4,27,11,100,10,10,10,10,10,10,"moderate",0.25,1,0,"t"
"193",151199,722320,2011-06-20,67,96,"t",1,1,"t","Queens",40.75725,-73.91098,"t","Entire home/apt",2,1,1,2,NA,129,30,2,456,50,97,10,10,10,10,10,10,"strict_14_with_grace_period",4.28,9,0,"t"
"194",151478,216191,2010-08-29,100,91,"t",4,4,"t","Brooklyn",40.7102,-73.94495,"t","Private room",2,1,1,1,NA,98,80,2,8,0,97,9,9,10,9,10,9,"strict_14_with_grace_period",0.08,0,0,"t"
"195",152259,256161,2010-10-07,100,100,"f",5,5,"t","Manhattan",40.81156,-73.94571,"t","Private room",1,1,1,1,NA,55,50,3,124,5,94,9,9,9,9,9,9,"flexible",1.14,2,0,"t"
"196",152263,732535,2011-06-22,100,70,"t",3,3,"t","Manhattan",40.80497,-73.95016,"t","Entire home/apt",8,1,2,6,NA,300,100,2,229,31,96,10,10,10,10,10,10,"strict_14_with_grace_period",2.16,4,0,"t"
"197",153405,737585,2011-06-23,90,88,"f",3,3,"t","Brooklyn",40.72937,-73.95671,"t","Entire home/apt",2,1,1,1,NA,125,115,7,125,23,98,10,10,10,10,10,9,"strict_14_with_grace_period",1.17,4,0,"t"
"198",153780,739499,2011-06-24,100,78,"t",1,1,"t","Manhattan",40.72587,-73.98438,"t","Private room",2,1,1,1,NA,175,50,3,184,11,98,10,10,10,10,10,10,"moderate",1.7,0,0,"t"
"199",154934,745069,2011-06-26,NA,25,"f",2,2,"t","Manhattan",40.82426,-73.9463,"t","Private room",1,NA,1,1,NA,75,NA,7,38,0,88,9,8,10,10,8,9,"moderate",0.37,0,0,"t"
"200",154998,224126,2010-09-04,NA,NA,"f",0,0,"f","Queens",40.74127,-73.95408,"t","Entire home/apt",4,1,2,2,NA,127,140,30,2,0,90,10,9,10,10,10,10,"strict_14_with_grace_period",0.02,0,0,"t"
"201",155296,656841,2011-06-02,0,50,"f",1,1,"t","Brooklyn",40.71624,-73.96272,"t","Entire home/apt",3,1,1,2,NA,250,100,14,40,1,97,10,10,10,10,10,10,"strict_14_with_grace_period",0.44,0,0,"t"
"202",158061,758441,2011-06-29,NA,NA,"f",4,4,"f","Brooklyn",40.68669,-73.91989,"t","Private room",2,1,1,1,NA,165,35,1,27,0,91,10,10,10,10,8,9,"flexible",0.25,0,0,"t"
"203",159749,54275,2009-11-14,100,98,"f",3,3,"t","Brooklyn",40.68048,-73.93938,"t","Private room",3,1,1,2,NA,88,40,7,76,15,95,10,9,10,10,9,9,"strict_14_with_grace_period",0.72,1,0,"t"
"204",159815,54275,2009-11-14,100,98,"f",3,3,"t","Brooklyn",40.68048,-73.93938,"t","Private room",2,1,1,1,NA,80,40,7,51,14,98,10,9,10,10,10,10,"moderate",0.48,3,0,"t"
"205",159913,759883,2011-06-29,NA,59,"f",1,1,"t","Manhattan",40.74346,-73.99882,"t","Private room",2,1,1,2,NA,150,0,2,50,22,97,10,10,10,10,10,10,"strict_14_with_grace_period",2.23,6,0,"t"
"206",160994,770831,2011-07-03,NA,100,"t",1,1,"f","Manhattan",40.72972,-73.97995,"t","Entire home/apt",2,1,1,1,600,200,50,2,114,12,97,10,10,10,10,10,9,"strict_14_with_grace_period",1.07,0,0,"t"
"207",161366,733894,2011-06-23,100,91,"t",1,1,"f","Queens",40.74338,-73.91769,"f","Private room",1,1,1,1,NA,33,35,25,43,2,97,10,10,10,10,9,10,"strict_14_with_grace_period",0.4,1,0,"t"
"208",164989,69439,2010-01-10,100,99,"t",5,5,"t","Manhattan",40.72303,-73.9971,"t","Private room",2,1,1,1,NA,140,75,2,80,27,93,9,9,10,10,10,9,"strict_14_with_grace_period",0.74,1,0,"t"
"209",166006,791287,2011-07-07,NA,33,"f",2,2,"f","Manhattan",40.80006,-73.96049,"t","Entire home/apt",7,1,2,3,NA,250,100,31,189,1,93,9,9,10,10,9,9,"strict_14_with_grace_period",1.75,0,0,"t"
"210",167013,306605,2010-12-01,100,55,"t",2,2,"t","Manhattan",40.74342,-73.99483,"t","Entire home/apt",2,1,1,1,NA,205,150,10,3,0,100,10,10,10,10,10,10,"moderate",0.04,0,0,"t"
"211",168810,747698,2011-06-27,NA,NA,"f",0,0,"t","Manhattan",40.78569,-73.97581,"t","Entire home/apt",4,1,1,1,NA,175,95,65,11,0,92,9,9,9,9,9,9,"strict_14_with_grace_period",0.11,0,0,"t"
"212",169063,498638,2011-04-10,100,83,"t",2,2,"f","Manhattan",40.72983,-73.9819,"t","Entire home/apt",2,1,1,1,NA,180,100,5,46,4,94,9,9,10,10,10,9,"strict_14_with_grace_period",0.43,1,0,"t"
"213",170761,67778,2010-01-04,100,100,"t",3,3,"t","Brooklyn",40.68768,-73.97611,"t","Private room",2,1.5,1,1,15,85,75,2,51,19,97,10,10,10,10,10,10,"strict_14_with_grace_period",0.69,2,0,"t"
"214",172499,823006,2011-07-15,NA,NA,"f",0,0,"t","Manhattan",40.77938,-73.94874,"t","Entire home/apt",4,2,3,3,1500,250,150,365,26,0,95,10,9,10,10,10,9,"moderate",0.25,0,0,"t"
"215",173151,826459,2011-07-16,100,64,"t",1,1,"f","Brooklyn",40.72901,-73.95812,"t","Private room",2,1,1,1,NA,91,80,3,262,24,96,10,10,10,10,10,10,"strict_14_with_grace_period",2.43,3,0,"t"
"216",173742,829652,2011-07-17,100,46,"f",2,2,"t","Manhattan",40.73476,-73.98452,"t","Entire home/apt",5,2.5,2,2,NA,400,120,28,114,10,93,10,9,10,10,10,9,"strict_14_with_grace_period",1.09,1,0,"t"
"217",174527,833926,2011-07-18,NA,0,"f",1,1,"f","Brooklyn",40.69055,-73.92357,"t","Entire home/apt",4,1,2,1,NA,150,150,2,11,0,100,10,10,10,10,9,10,"flexible",0.31,0,0,"t"
"218",174966,836168,2011-07-18,100,100,"f",14,14,"t","Manhattan",40.7735,-73.98697,"t","Entire home/apt",9,2.5,2,3,NA,2000,NA,30,30,0,99,10,10,10,10,9,9,"strict_14_with_grace_period",0.29,0,0,"t"
"219",176653,844862,2011-07-20,NA,41,"f",1,1,"f","Manhattan",40.72974,-73.98201,"t","Private room",1,1,1,1,NA,100,NA,4,54,5,94,9,9,10,10,10,9,"flexible",0.5,1,0,"t"
"220",177540,792601,2011-07-08,100,NA,"f",0,0,"f","Manhattan",40.72398,-73.98447,"t","Private room",1,1,1,1,NA,147,50,29,19,0,92,9,8,10,10,9,9,"strict_14_with_grace_period",0.18,0,0,"t"
"221",177606,849492,2011-07-21,NA,100,"t",1,1,"t","Manhattan",40.74112,-73.97686,"t","Entire home/apt",2,1,1,1,NA,189,85,6,103,14,95,10,10,10,10,9,9,"moderate",0.97,1,0,"t"
"222",179670,21475,2009-06-14,NA,43,"t",1,1,"t","Manhattan",40.72019,-73.98217,"t","Private room",1,1,1,1,NA,130,50,3,113,17,98,10,10,10,10,10,10,"moderate",1.06,1,0,"t"
"223",180717,836168,2011-07-18,100,100,"f",14,14,"t","Manhattan",40.79423,-73.96622,"t","Private room",2,1,1,1,NA,600,NA,7,40,0,99,10,10,10,10,10,10,"strict_14_with_grace_period",0.37,0,0,"t"
"224",181972,872121,2011-07-26,100,84,"f",1,1,"t","Manhattan",40.8296,-73.94651,"t","Entire home/apt",6,2.5,5,6,NA,100,50,14,132,21,95,10,9,10,10,10,10,"moderate",1.24,4,0,"t"
"225",182095,872805,2011-07-26,100,52,"t",2,2,"f","Manhattan",40.73631,-73.99977,"t","Entire home/apt",4,1,2,2,NA,199,75,5,67,1,94,9,9,10,10,10,10,"strict_14_with_grace_period",0.62,1,0,"t"
"226",182649,876054,2011-07-27,NA,98,"f",1,1,"t","Brooklyn",40.71312,-73.96199,"t","Private room",2,1,1,2,NA,70,NA,2,260,35,90,9,8,10,9,10,9,"moderate",2.45,1,0,"t"
"227",187566,279078,2010-11-05,100,99,"f",2,2,"f","Brooklyn",40.69242,-73.95097,"t","Entire home/apt",2,1,1,1,NA,99,95,2,212,26,96,10,10,10,10,10,10,"strict_14_with_grace_period",2,2,0,"t"
"228",188661,909146,2011-08-02,NA,NA,"f",1,1,"t","Brooklyn",40.68262,-73.97299,"t","Entire home/apt",3,1,1,1,NA,170,95,3,67,0,99,10,10,10,10,10,10,"strict_14_with_grace_period",0.63,0,0,"t"
"229",189135,179020,2010-07-24,NA,31,"t",1,1,"t","Manhattan",40.76311,-73.99388,"t","Private room",3,1,1,1,NA,99,0,1,101,15,94,10,10,10,10,10,10,"strict_14_with_grace_period",1,0,0,"t"
"230",190267,918866,2011-08-03,100,43,"f",1,1,"f","Manhattan",40.76684,-73.95944,"t","Entire home/apt",2,1,1,1,NA,169,100,7,40,3,98,10,10,10,10,10,9,"strict_14_with_grace_period",0.37,0,0,"t"
"231",190542,920542,2011-08-04,NA,100,"f",1,1,"t","Brooklyn",40.68967,-73.95445,"t","Entire home/apt",2,1,1,1,400,160,120,3,47,5,99,10,10,10,10,10,10,"moderate",0.44,0,0,"t"
"232",190968,922922,2011-08-04,NA,63,"f",1,1,"t","Brooklyn",40.67946,-73.96501,"t","Entire home/apt",2,1,1,1,1000,215,75,3,37,4,95,10,9,10,10,10,10,"strict_14_with_grace_period",0.35,0,0,"t"
"233",190974,874471,2011-07-26,100,72,"f",1,1,"t","Brooklyn",40.66836,-73.98166,"t","Entire home/apt",3,1,1,2,NA,130,50,3,203,24,93,10,9,10,10,10,9,"moderate",2.03,7,0,"t"
"234",191075,923915,2011-08-04,NA,71,"f",2,2,"t","Manhattan",40.72566,-73.97748,"t","Private room",2,1,1,1,NA,110,120,3,88,7,98,10,10,10,10,10,10,"strict_14_with_grace_period",0.82,1,0,"t"
"235",193105,936114,2011-08-07,100,100,"t",2,2,"t","Manhattan",40.7709,-73.99181,"t","Private room",1,1,1,1,NA,139,100,28,47,5,97,10,10,10,10,10,9,"strict_14_with_grace_period",0.44,1,0,"t"
"236",193333,302936,2010-11-28,100,0,"t",3,3,"t","Brooklyn",40.71943,-73.95958,"t","Private room",2,1,1,1,NA,55,30,30,53,1,88,9,7,9,9,10,9,"strict_14_with_grace_period",0.5,0,0,"t"
