"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"105","115678","621974503",2020-04-07,31880329,"Nathalie","This is nice crazy place to stay. The place is big and useful. I enjoyed my stay. The host was very helpful. Will come back again."
"106","115678","624219587",2020-05-08,282889070,"Samantha","Perfect stay"
"107","116551","624226716",2020-05-08,342776895,"Stefany","Great host"
"108","117425","625504040",2020-05-21,225826244,"Blair","Lulu’s super nice and accessible. The apartment was sunny and clean. I loved the stay!"
"109","121687","619132548",2020-03-16,53470546,"India","Great area and great apartment. Highly recommend!!"
"110","123784","618055520",2020-03-14,187726930,"Lisa","Chris was quick to respond to my questions and gave some great restaurant recommendations. His studio was comfortable and clean."
"111","125163","623164645",2020-04-26,55535883,"Adisyah","Regardless the current lockdown and putting your safety first from the outbreak, I chose to extend my stays at Desmond's and Rodney's at least until everything starts to get back to normal. Because Desmond and Rodney have given me the best hospitality I've never felt such as 'home' even compared to renting a high-rise apartment in Brickell, Miami. If it's possible for me to extend as long as I am going to be in New York, I will not look further for other Airbnb listings out there. The furnitures suit well with Bed-Stuy's vintage aesthetics and they are all comforting you while having your work at home. As Desmond and Rodney are always responsive thru text, they always keep you informed if anything happens and offered with any inquiries. This is the key of feeling as if I'm 'home', by having the hosts to make sure you are comfortable during the stays. Outside the stays, the neighborhood is where I've always wanted to be since I was a little kid somewhere in Indonesia. Fortunately, the laundry and grocery store are only two blocks away, so you'd feel safe even during the lockdown. But focus on the stays itself, it's not easy to find hosts like Desmond & Rodney!"
"112","126443","619072822",2020-03-16,98247769,"Matthew","Close to everything and a good size for a NYC Apartment. Stairs are steeeeeeep, but it's a good workout."
"113","126443","620459827",2020-03-22,13903547,"Kim","Seith’s place is in a terrific location in the East Village. The space itself is large, easily accommodating a family or several adults traveling together. The fill kitchen, separate bedrooms and 2 full baths are nearly unheard of in this part of nyc. 
Seith was quickly responsive and considerate and check in was the easiest process I’ve seen. 
Would definitely stay here again."
"114","126443","621086268",2020-03-28,88997076,"Monae","Rats in the wall , electricity is no good & the cleaner doesn’t clean right ."
"115","126443","622130829",2020-04-10,25909927,"CoolCities","Amazing place will come again!!!"
"116","126443","623238334",2020-04-27,342483200,"Ramzi","Great host."
"117","126443","624748698",2020-05-14,339980623,"Claudette","Nice place however problem with mice and downstairs toilet never worked and too much dust in the place."
"118","126443","625120757",2020-05-17,343071690,"Dashonna","Loved this place! Very comfortable and perfect area to be in!"
"119","126443","625331884",2020-05-19,16771974,"Marie","This is a rare gem in the East Village. The apartment is fantastic, very clean, with plenty of space to enjoy and all the amenities you need. The two balconies are really valuable additions.  If you are not from New York, you need to be aware that this is a loud neighborhood and that yes, the building, like many others, has steep stairs. It's all very clear in the description of the space."
"120","128975","620050031",2020-03-20,1931856,"Uduak","It is very, very rare that i would  leave any business owner a bad review as I understand how challenging it can be to run a local service business and maintain customer satisfaction . In fact, I would normally just not say anything at all  if I had nothing good to say . However, this host had ample opportunity to redeem himself or at least TRY to fix or acknowledge the situation. But Instead, he remained  non-chalant about our concerns.  Ignored the few text messages I sent him but one (which was a request for some heat which he responded to a few hours later but still did not turn on the heat. So we just bundled up for the night .)  Thank God we were hardly ever home. We spent an entire day and night at another location and also checked out of the apartment a day earlier than planned . 
 

We were in NY, not on vacation, but for a solemn family occasion.  We had booked about 2 weeks in advance though.
On arrival, the bathroom had not been cleaned at all , and there were no supplies for us to use to clean it ourselves . So, we ended up going out to purchase cleaning supplies including basics  paper towels ( he later explained that he does not supply paper towels which is fair enough ).....  I had sent  the him pictures of the  soiled sink, soiled toilet bowl and rim , dirty bathroom  floor rug, dirty floors  and a bizarrely soiled roll of toilet paper ( the bottom of the roll had multiple brown stains on it! !) 

He did not respond to my text with pictures, nor to a phone call for over 36 hours.  Next day, after my husband cordially spoke to him in person, there was no reaction except that he promised to come right back with  some toilet paper which he finally gave to us 2 days later.  He also said that the soiled toilet paper that we found in the bathroom had been  left by the last guest! We were not sure how that made it ok but we decided not to ask anymore questions at that point .

Utensill drawer in kitchen was dirty with a random needle in it  (we left it there as is ) . Floors in apartment had not been mopped and bare feet meant dirty feet!  I was able to hand mop the  bathroom floor and we wore indoor flip flops throughout .  Tables and side tables were literally unwiped and were dusty.  

We had no internet for almost 2 days !! Host was not even apologetic and did not respond to our text asking for internet connection until over 36 hours later. 

Other than all the above , it was a peaceful stay. Great location, central to everything, which could easily have made this a  5 star review !! We are not at all fussy but just expected a clean, warm place with internet connection.  We totally understand that things happen and can get missed , BUT, this hosts reaction ( or lack thereof) was very dissapointing :( 
I would have skipped leaving such a long review had he even made an attempt to be hospitable by providing the basics or even an apology, an explaination, something??? 
 
We left a day early. Tidied up the place, took out the trash ( he had left zero trash bags for us by the way, even though we had asked for some.  So, we simply sourced our own bags for trash each day.  ) 

I had  sent him a message letting him know that we were leaving, he was home , but as usual,  no response .
-sigh-"
